document_idx,topic,probability,date,macro_theme
28732,0,1.0,2023-11-05 10:23:00,Governance and Organizations
28733,0,0.9919197037235414,2023-11-05 14:04:00,NFTs and Digital Collectibles
28734,-1,0.0,2023-11-05 14:22:00,Technology and Innovation
28735,-1,0.0,2023-11-05 16:00:00,Legal and Regulatory Affairs
28736,-1,0.0,2023-11-05 16:31:00,Legal and Regulatory Affairs
28737,0,1.0,2023-11-05 16:43:00,NFTs and Digital Collectibles
28738,0,1.0,2023-11-05 18:07:00,Security and Fraud
28739,-1,0.0,2023-11-05 20:15:00,NFTs and Digital Collectibles
28740,0,0.9617712818272508,2023-11-05 20:50:00,Market and Financial Services
28741,-1,0.0,2023-11-05 23:15:00,Technology and Innovation
28742,0,1.0,2023-11-06 01:43:00,NFTs and Digital Collectibles
28743,0,0.3410120728603447,2023-11-06 02:05:00,Technology and Innovation
28744,0,1.0,2023-11-06 04:58:00,Market and Financial Services
28745,0,0.5070543831387365,2023-11-06 05:53:00,Technology and Innovation
28746,0,1.0,2023-11-06 06:07:00,Legal and Regulatory Affairs
28747,0,1.0,2023-11-06 06:18:00,Technology and Innovation
28748,0,1.0,2023-11-06 07:18:00,Market and Financial Services
28749,0,1.0,2023-11-06 07:47:00,Market and Financial Services
28750,1,1.0,2023-11-06 08:19:00,Legal and Regulatory Affairs
28751,-1,0.0,2023-11-06 08:34:00,Market and Financial Services
28752,0,0.9344755388450916,2023-11-06 08:59:00,NFTs and Digital Collectibles
28753,0,1.0,2023-11-06 09:05:00,Market and Financial Services
28754,-1,0.0,2023-11-06 09:23:00,Security and Fraud
28755,0,1.0,2023-11-06 09:58:00,NFTs and Digital Collectibles
28756,0,1.0,2023-11-06 10:02:00,NFTs and Digital Collectibles
28757,-1,0.0,2023-11-06 10:09:00,NFTs and Digital Collectibles
28758,0,0.5202700964946981,2023-11-06 10:12:00,Market and Financial Services
28759,0,1.0,2023-11-06 11:16:00,Legal and Regulatory Affairs
28760,0,1.0,2023-11-06 11:18:00,NFTs and Digital Collectibles
28761,0,1.0,2023-11-06 12:00:00,NFTs and Digital Collectibles
28762,0,1.0,2023-11-06 12:01:00,Market and Financial Services
28763,0,1.0,2023-11-06 12:19:00,Technology and Innovation
28764,0,1.0,2023-11-06 12:26:00,NFTs and Digital Collectibles
28765,0,1.0,2023-11-06 13:00:00,Technology and Innovation
28766,0,1.0,2023-11-06 13:37:00,NFTs and Digital Collectibles
28767,0,1.0,2023-11-06 13:47:00,Legal and Regulatory Affairs
28768,-1,0.0,2023-11-06 14:00:00,Technology and Innovation
28769,-1,0.0,2023-11-06 14:02:00,Legal and Regulatory Affairs
28770,0,0.384659404247862,2023-11-06 14:06:00,Market and Financial Services
28771,0,1.0,2023-11-06 14:15:00,NFTs and Digital Collectibles
28772,0,1.0,2023-11-06 16:11:00,NFTs and Digital Collectibles
28773,0,0.925100534449172,2023-11-06 16:18:00,Legal and Regulatory Affairs
28774,0,0.7253171571383116,2023-11-06 16:21:00,Market and Financial Services
28775,0,1.0,2023-11-06 16:25:00,Security and Fraud
28776,0,0.9421949916558832,2023-11-06 16:34:00,Technology and Innovation
28777,0,1.0,2023-11-06 16:51:00,Market and Financial Services
28778,-1,0.0,2023-11-06 17:00:00,Market and Financial Services
28779,0,1.0,2023-11-06 17:01:00,Legal and Regulatory Affairs
28780,0,1.0,2023-11-06 17:23:00,Security and Fraud
28781,0,0.8633797235942976,2023-11-06 17:30:00,Market and Financial Services
28782,0,1.0,2023-11-06 17:31:00,Legal and Regulatory Affairs
28783,-1,0.0,2023-11-06 17:44:00,Market and Financial Services
28784,-1,0.0,2023-11-06 18:00:00,NFTs and Digital Collectibles
28785,0,1.0,2023-11-06 18:00:00,NFTs and Digital Collectibles
28786,0,1.0,2023-11-06 18:20:00,Legal and Regulatory Affairs
28787,0,1.0,2023-11-06 18:29:00,Market and Financial Services
28788,-1,0.0,2023-11-06 18:39:00,Market and Financial Services
28789,0,1.0,2023-11-06 19:00:00,NFTs and Digital Collectibles
28790,0,1.0,2023-11-06 19:30:00,NFTs and Digital Collectibles
28791,-1,0.0,2023-11-06 19:45:00,Market and Financial Services
28792,-1,0.0,2023-11-06 20:00:00,Market and Financial Services
28793,-1,0.0,2023-11-06 21:10:00,Market and Financial Services
28794,0,0.811925273896949,2023-11-06 21:15:00,Legal and Regulatory Affairs
28795,0,1.0,2023-11-06 21:23:00,Legal and Regulatory Affairs
28796,0,1.0,2023-11-06 22:20:00,NFTs and Digital Collectibles
28797,0,0.9610108174507308,2023-11-06 22:45:00,Market and Financial Services
28798,-1,0.0,2023-11-06 23:43:00,Market and Financial Services
28799,2,1.0,2023-11-07 01:00:00,NFTs and Digital Collectibles
28800,-1,0.0,2023-11-07 02:28:00,Legal and Regulatory Affairs
28801,0,1.0,2023-11-07 04:07:00,Technology and Innovation
28802,0,1.0,2023-11-07 05:00:00,Security and Fraud
28803,0,1.0,2023-11-07 05:29:00,Technology and Innovation
28804,-1,0.0,2023-11-07 05:58:00,NFTs and Digital Collectibles
28805,-1,0.0,2023-11-07 06:00:00,Technology and Innovation
28806,0,1.0,2023-11-07 06:20:00,NFTs and Digital Collectibles
28807,0,0.7433340217632556,2023-11-07 06:30:00,Technology and Innovation
28808,0,1.0,2023-11-07 06:33:00,Security and Fraud
28809,0,1.0,2023-11-07 06:48:00,NFTs and Digital Collectibles
28810,0,0.9027380226936628,2023-11-07 07:00:00,Technology and Innovation
28811,-1,0.0,2023-11-07 07:36:00,Technology and Innovation
28812,0,1.0,2023-11-07 07:38:00,Market and Financial Services
28813,-1,0.0,2023-11-07 07:45:00,Governance and Organizations
28814,-1,0.0,2023-11-07 08:02:00,NFTs and Digital Collectibles
28815,0,1.0,2023-11-07 08:02:00,Market and Financial Services
28816,0,1.0,2023-11-07 08:03:00,Technology and Innovation
28817,-1,0.0,2023-11-07 08:19:00,Market and Financial Services
28818,0,0.9743151141244312,2023-11-07 08:41:00,Market and Financial Services
28819,0,0.7930643699982934,2023-11-07 08:41:00,Market and Financial Services
28820,-1,0.0,2023-11-07 09:00:00,Security and Fraud
28821,0,0.4389530145085237,2023-11-07 09:20:00,Market and Financial Services
28822,-1,0.0,2023-11-07 10:05:00,Market and Financial Services
28823,0,1.0,2023-11-07 10:07:00,Technology and Innovation
28824,-1,0.0,2023-11-07 10:15:00,NFTs and Digital Collectibles
28825,0,1.0,2023-11-07 10:51:00,Technology and Innovation
28826,0,1.0,2023-11-07 10:54:00,Legal and Regulatory Affairs
28827,0,0.3065342811303835,2023-11-07 11:05:00,Legal and Regulatory Affairs
28828,1,0.815149144741898,2023-11-07 12:10:00,Legal and Regulatory Affairs
28829,0,1.0,2023-11-07 12:38:00,Market and Financial Services
28830,0,0.4136870896430409,2023-11-07 12:44:00,Market and Financial Services
28831,0,1.0,2023-11-07 13:00:00,NFTs and Digital Collectibles
28832,0,1.0,2023-11-07 13:02:00,Technology and Innovation
28833,0,1.0,2023-11-07 13:03:00,Market and Financial Services
28834,0,1.0,2023-11-07 13:42:00,Governance and Organizations
28835,-1,0.0,2023-11-07 13:56:00,Legal and Regulatory Affairs
28836,0,0.8897674845743251,2023-11-07 13:59:00,Technology and Innovation
28837,-1,0.0,2023-11-07 14:00:00,Technology and Innovation
28838,0,1.0,2023-11-07 14:06:00,Technology and Innovation
28839,0,1.0,2023-11-07 14:19:00,Market and Financial Services
28840,0,1.0,2023-11-07 14:26:00,NFTs and Digital Collectibles
28841,1,1.0,2023-11-07 15:56:00,Legal and Regulatory Affairs
28842,8,1.0,2023-11-07 16:28:00,NFTs and Digital Collectibles
28843,0,1.0,2023-11-07 16:47:00,Legal and Regulatory Affairs
28844,0,0.2939637711317275,2023-11-07 16:53:00,NFTs and Digital Collectibles
28845,-1,0.0,2023-11-07 17:31:00,Technology and Innovation
28846,0,1.0,2023-11-07 17:36:00,Technology and Innovation
28847,0,1.0,2023-11-07 18:00:00,NFTs and Digital Collectibles
28848,-1,0.0,2023-11-07 18:10:00,Legal and Regulatory Affairs
28849,0,1.0,2023-11-07 18:10:00,NFTs and Digital Collectibles
28850,0,0.8286047344283903,2023-11-07 18:26:00,NFTs and Digital Collectibles
28851,-1,0.0,2023-11-07 19:00:00,Technology and Innovation
28852,0,1.0,2023-11-07 19:04:00,Technology and Innovation
28853,0,1.0,2023-11-07 19:16:00,Technology and Innovation
28854,0,0.5238407396608504,2023-11-07 20:06:00,Technology and Innovation
28855,0,0.8475770290285145,2023-11-07 20:08:00,Technology and Innovation
28856,0,0.9408617959312018,2023-11-07 20:54:00,Technology and Innovation
28857,0,1.0,2023-11-07 20:57:00,Technology and Innovation
28858,0,0.7917227376786392,2023-11-07 21:28:00,NFTs and Digital Collectibles
28859,-1,0.0,2023-11-07 21:30:00,Market and Financial Services
28860,0,1.0,2023-11-07 21:51:00,Legal and Regulatory Affairs
28861,0,1.0,2023-11-07 23:09:00,NFTs and Digital Collectibles
28862,0,1.0,2023-11-07 23:43:00,Governance and Organizations
28863,0,0.9811944525416522,2023-11-08 00:03:00,Technology and Innovation
28864,0,0.4552716417860508,2023-11-08 00:09:00,NFTs and Digital Collectibles
28865,0,1.0,2023-11-08 00:30:00,Security and Fraud
28866,0,1.0,2023-11-08 02:06:00,Technology and Innovation
28867,-1,0.0,2023-11-08 04:00:00,NFTs and Digital Collectibles
28868,0,0.8373475598223404,2023-11-08 04:52:00,Technology and Innovation
28869,0,1.0,2023-11-08 05:00:00,Market and Financial Services
28870,0,1.0,2023-11-08 05:51:00,NFTs and Digital Collectibles
28871,0,1.0,2023-11-08 06:42:00,Legal and Regulatory Affairs
28872,0,0.891816667481683,2023-11-08 06:54:00,Market and Financial Services
28873,-1,0.0,2023-11-08 07:13:00,Security and Fraud
28874,-1,0.0,2023-11-08 07:17:00,Technology and Innovation
28875,4,0.6359122621428598,2023-11-08 07:58:00,Market and Financial Services
28876,-1,0.0,2023-11-08 08:00:00,NFTs and Digital Collectibles
28877,0,0.4963138473998195,2023-11-08 08:04:00,NFTs and Digital Collectibles
28878,-1,0.0,2023-11-08 08:42:00,Technology and Innovation
28879,0,1.0,2023-11-08 09:00:00,Technology and Innovation
28880,-1,0.0,2023-11-08 09:01:00,Market and Financial Services
28881,0,0.9749421961114696,2023-11-08 09:05:00,NFTs and Digital Collectibles
28882,0,1.0,2023-11-08 09:07:00,Technology and Innovation
28883,0,1.0,2023-11-08 09:22:00,Legal and Regulatory Affairs
28884,4,0.5083123076655665,2023-11-08 09:46:00,Technology and Innovation
28885,-1,0.0,2023-11-08 09:54:00,Market and Financial Services
28886,0,1.0,2023-11-08 10:30:00,Technology and Innovation
28887,-1,0.0,2023-11-08 10:39:00,NFTs and Digital Collectibles
28888,0,1.0,2023-11-08 10:45:00,Technology and Innovation
28889,-1,0.0,2023-11-08 10:58:00,Technology and Innovation
28890,0,0.7767433734461395,2023-11-08 11:00:00,Market and Financial Services
28891,0,0.6618806965524494,2023-11-08 11:17:00,NFTs and Digital Collectibles
28892,0,1.0,2023-11-08 11:31:00,Market and Financial Services
28893,0,0.7322380338449999,2023-11-08 11:36:00,Security and Fraud
28894,-1,0.0,2023-11-08 12:00:00,Technology and Innovation
28895,-1,0.0,2023-11-08 12:18:00,NFTs and Digital Collectibles
28896,-1,0.0,2023-11-08 12:36:00,Market and Financial Services
28897,4,0.6770619898613679,2023-11-08 12:42:00,Market and Financial Services
28898,1,1.0,2023-11-08 12:46:00,Market and Financial Services
28899,0,1.0,2023-11-08 12:50:00,Technology and Innovation
28900,-1,0.0,2023-11-08 13:00:00,NFTs and Digital Collectibles
28901,-1,0.0,2023-11-08 13:15:00,Market and Financial Services
28902,0,0.7762193968037473,2023-11-08 13:23:00,Technology and Innovation
28903,-1,0.0,2023-11-08 14:00:00,Technology and Innovation
28904,0,1.0,2023-11-08 14:01:00,Technology and Innovation
28905,0,1.0,2023-11-08 14:50:00,Technology and Innovation
28906,0,0.4469557834778493,2023-11-08 15:27:00,Technology and Innovation
28907,-1,0.0,2023-11-08 16:00:00,Market and Financial Services
28908,0,1.0,2023-11-08 16:07:00,Governance and Organizations
28909,-1,0.0,2023-11-08 16:11:00,Technology and Innovation
28910,0,1.0,2023-11-08 16:53:00,Technology and Innovation
28911,0,0.8045567667153811,2023-11-08 17:00:00,Technology and Innovation
28912,0,1.0,2023-11-08 17:02:00,Technology and Innovation
28913,-1,0.0,2023-11-08 17:16:00,Market and Financial Services
28914,-1,0.0,2023-11-08 17:26:00,Market and Financial Services
28915,0,1.0,2023-11-08 17:44:00,Market and Financial Services
28916,-1,0.0,2023-11-08 17:45:00,Legal and Regulatory Affairs
28917,0,0.704882624278612,2023-11-08 17:55:00,Market and Financial Services
28918,0,1.0,2023-11-08 18:00:00,Market and Financial Services
28919,0,1.0,2023-11-08 18:00:00,Market and Financial Services
28920,-1,0.0,2023-11-08 18:48:00,Market and Financial Services
28921,-1,0.0,2023-11-08 18:49:00,Market and Financial Services
28922,0,1.0,2023-11-08 19:00:00,Legal and Regulatory Affairs
28923,0,1.0,2023-11-08 19:13:00,Market and Financial Services
28924,-1,0.0,2023-11-08 19:24:00,Technology and Innovation
28925,0,1.0,2023-11-08 19:30:00,NFTs and Digital Collectibles
28926,-1,0.0,2023-11-08 20:00:00,NFTs and Digital Collectibles
28927,0,0.842901093559949,2023-11-08 20:00:00,Legal and Regulatory Affairs
28928,0,1.0,2023-11-08 20:59:00,Technology and Innovation
28929,-1,0.0,2023-11-08 21:02:00,NFTs and Digital Collectibles
28930,-1,0.0,2023-11-08 21:24:00,NFTs and Digital Collectibles
28931,-1,0.0,2023-11-08 21:50:00,Market and Financial Services
28932,0,0.9265798588156212,2023-11-08 22:29:00,Technology and Innovation
28933,0,1.0,2023-11-08 23:25:00,Technology and Innovation
28934,-1,0.0,2023-11-09 00:30:00,Legal and Regulatory Affairs
28935,0,0.91876802486157,2023-11-09 01:45:00,Legal and Regulatory Affairs
28936,-1,0.0,2023-11-09 02:58:00,NFTs and Digital Collectibles
28937,0,1.0,2023-11-09 04:56:00,Market and Financial Services
28938,-1,0.0,2023-11-09 04:58:00,Market and Financial Services
28939,2,0.4232501132790829,2023-11-09 05:00:00,NFTs and Digital Collectibles
28940,1,0.2056286822908337,2023-11-09 05:15:00,NFTs and Digital Collectibles
28941,-1,0.0,2023-11-09 05:22:00,Security and Fraud
28942,0,0.7971214142241737,2023-11-09 05:33:00,NFTs and Digital Collectibles
28943,0,0.6424107516503021,2023-11-09 05:41:00,Legal and Regulatory Affairs
28944,-1,0.0,2023-11-09 05:44:00,NFTs and Digital Collectibles
28945,0,1.0,2023-11-09 06:50:00,NFTs and Digital Collectibles
28946,-1,0.0,2023-11-09 07:08:00,Market and Financial Services
28947,0,1.0,2023-11-09 07:12:00,Legal and Regulatory Affairs
28948,-1,0.0,2023-11-09 08:27:00,NFTs and Digital Collectibles
28949,0,1.0,2023-11-09 08:34:00,Legal and Regulatory Affairs
28950,0,1.0,2023-11-09 08:45:00,Technology and Innovation
28951,0,0.9632798518687996,2023-11-09 09:12:00,Legal and Regulatory Affairs
28952,-1,0.0,2023-11-09 09:27:00,Market and Financial Services
28953,0,0.7853313303150725,2023-11-09 09:28:00,Market and Financial Services
28954,1,1.0,2023-11-09 09:34:00,Legal and Regulatory Affairs
28955,-1,0.0,2023-11-09 09:43:00,Technology and Innovation
28956,0,1.0,2023-11-09 10:01:00,Security and Fraud
28957,0,1.0,2023-11-09 10:14:00,Legal and Regulatory Affairs
28958,0,0.9651446899608596,2023-11-09 10:15:00,Governance and Organizations
28959,-1,0.0,2023-11-09 10:32:00,Technology and Innovation
28960,0,0.8647218305741121,2023-11-09 10:32:00,Legal and Regulatory Affairs
28961,0,1.0,2023-11-09 10:34:00,Market and Financial Services
28962,-1,0.0,2023-11-09 10:38:00,Market and Financial Services
28963,0,1.0,2023-11-09 11:00:00,NFTs and Digital Collectibles
28964,0,1.0,2023-11-09 11:10:00,NFTs and Digital Collectibles
28965,-1,0.0,2023-11-09 11:30:00,Technology and Innovation
28966,0,1.0,2023-11-09 11:31:00,Market and Financial Services
28967,0,0.58872232788433,2023-11-09 12:24:00,Market and Financial Services
28968,0,0.509768114255502,2023-11-09 12:37:00,Technology and Innovation
28969,-1,0.0,2023-11-09 12:37:00,Security and Fraud
28970,0,0.7282015592973957,2023-11-09 13:05:00,NFTs and Digital Collectibles
28971,0,0.8822819352474409,2023-11-09 13:11:00,Market and Financial Services
28972,0,0.9649996631087756,2023-11-09 13:32:00,Legal and Regulatory Affairs
28973,-1,0.0,2023-11-09 13:39:00,Market and Financial Services
28974,-1,0.0,2023-11-09 13:57:00,Technology and Innovation
28975,0,1.0,2023-11-09 14:01:00,Legal and Regulatory Affairs
28976,0,1.0,2023-11-09 14:03:00,Market and Financial Services
28977,1,0.7616198403253001,2023-11-09 14:30:00,NFTs and Digital Collectibles
28978,0,0.6157265614254525,2023-11-09 14:41:00,Technology and Innovation
28979,0,1.0,2023-11-09 15:03:00,Technology and Innovation
28980,0,0.530943882013835,2023-11-09 15:13:00,Market and Financial Services
28981,0,1.0,2023-11-09 15:29:00,Legal and Regulatory Affairs
28982,0,1.0,2023-11-09 15:42:00,Technology and Innovation
28983,1,0.9062938134880868,2023-11-09 15:45:00,Legal and Regulatory Affairs
28984,0,1.0,2023-11-09 16:23:00,Technology and Innovation
28985,2,1.0,2023-11-09 16:27:00,Governance and Organizations
28986,0,0.6722392813448101,2023-11-09 16:51:00,Legal and Regulatory Affairs
28987,-1,0.0,2023-11-09 16:56:00,Market and Financial Services
28988,0,1.0,2023-11-09 17:04:00,Market and Financial Services
28989,0,0.7448598212934016,2023-11-09 17:10:00,Market and Financial Services
28990,-1,0.0,2023-11-09 17:13:00,Market and Financial Services
28991,-1,0.0,2023-11-09 17:47:00,Technology and Innovation
28992,-1,0.0,2023-11-09 18:00:00,Technology and Innovation
28993,-1,0.0,2023-11-09 18:00:00,Technology and Innovation
28994,0,0.3116807656541326,2023-11-09 18:01:00,Security and Fraud
28995,0,1.0,2023-11-09 18:03:00,Legal and Regulatory Affairs
28996,0,1.0,2023-11-09 18:24:00,Legal and Regulatory Affairs
28997,-1,0.0,2023-11-09 18:25:00,Market and Financial Services
28998,-1,0.0,2023-11-09 18:39:00,Technology and Innovation
28999,0,1.0,2023-11-09 18:42:00,Legal and Regulatory Affairs
29000,0,1.0,2023-11-09 19:43:00,Technology and Innovation
29001,0,1.0,2023-11-09 20:07:00,Governance and Organizations
29002,0,0.5780724571440211,2023-11-09 20:09:00,NFTs and Digital Collectibles
29003,1,1.0,2023-11-09 20:14:00,Legal and Regulatory Affairs
29004,0,0.5108512737917753,2023-11-09 20:18:00,Market and Financial Services
29005,0,0.8571708501696148,2023-11-09 21:21:00,Market and Financial Services
29006,0,0.4014194067457889,2023-11-09 21:50:00,NFTs and Digital Collectibles
29007,0,1.0,2023-11-09 21:58:00,NFTs and Digital Collectibles
29008,0,0.4278917700806374,2023-11-09 22:04:00,Market and Financial Services
29009,0,0.7167764663135322,2023-11-09 22:37:00,Legal and Regulatory Affairs
29010,0,1.0,2023-11-09 23:26:00,Market and Financial Services
29011,0,0.9131566283210096,2023-11-09 23:41:00,Technology and Innovation
29012,-1,0.0,2023-11-10 00:30:00,Market and Financial Services
29013,0,0.926073645779846,2023-11-10 04:39:00,Security and Fraud
29014,2,1.0,2023-11-10 05:00:00,Legal and Regulatory Affairs
29015,-1,0.0,2023-11-10 05:22:00,Technology and Innovation
29016,-1,0.0,2023-11-10 06:31:00,Market and Financial Services
29017,0,0.844587240254984,2023-11-10 07:00:00,NFTs and Digital Collectibles
29018,0,0.3684630347194665,2023-11-10 07:02:00,Legal and Regulatory Affairs
29019,-1,0.0,2023-11-10 07:26:00,Legal and Regulatory Affairs
29020,0,0.7183421044512794,2023-11-10 07:33:00,Market and Financial Services
29021,-1,0.0,2023-11-10 08:13:00,Legal and Regulatory Affairs
29022,-1,0.0,2023-11-10 08:13:00,Market and Financial Services
29023,0,0.6982521005054212,2023-11-10 08:37:00,Technology and Innovation
